,Unnamed: 0.1,Unnamed: 0,Survived,Age,Fare,SibSp,Parch,male,female,Pclass_1,Pclass_2,Pclass_3,Embarked_S,Embarked_C,Embarked_Q
721,721,729,0,-0.3490782693337773,7.925,1,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
722,722,730,1,-0.0514381452197139,211.3375,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
723,723,731,0,-1.390818703732999,18.7875,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
724,724,732,0,0.4194341928148725,0.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
725,725,733,0,-0.497898331390809,13.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
726,726,734,0,-0.497898331390809,13.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
727,727,735,0,-0.0886431607339718,16.1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
728,728,736,0,1.3623524443220871,34.375,1,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
729,729,738,0,-0.1491722153885191,7.8958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
730,730,739,0,-0.1491722153885191,7.8958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
731,731,740,1,0.616127018984102,30.0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
732,732,741,0,0.4694320719798969,78.85,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
733,733,742,1,-0.6467183934478408,262.375,2,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
734,734,743,0,-0.4234883003622932,16.1,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
735,735,744,1,0.0973819168373177,7.925,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
736,736,745,0,2.999373126949436,71.0,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
737,737,746,0,-1.01876854859042,20.25,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
738,738,747,1,0.0229718858088018,13.0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
739,739,748,0,-0.7955384555048725,53.1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
740,740,749,0,0.0973819168373177,7.75,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
741,741,750,1,-1.91168892093261,23.0,1,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
742,742,751,1,-1.7628688588755783,12.475,0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
743,743,752,0,0.2462019788943494,9.5,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
744,744,753,0,-0.497898331390809,7.8958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
745,745,754,1,1.3623524443220871,65.0,1,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
746,746,756,0,-0.1258481762482298,7.7958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
747,747,757,0,-0.8699484865333883,11.5,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
748,748,758,0,0.3206120099228652,8.05,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
749,749,759,1,0.2462019788943494,86.5,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
750,750,760,0,-0.5520626331436497,14.5,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
751,751,761,0,0.8414822271224761,7.125,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
752,752,762,1,-0.7211284244763566,7.2292,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
753,753,763,1,0.4694320719798969,120.0,1,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
754,754,764,0,-1.01876854859042,7.775,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
755,755,765,1,1.5855825374076349,77.9583,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
756,756,766,0,0.7435462246171112,39.6,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
757,757,767,0,0.0601769013230598,7.75,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
758,758,768,0,0.220009647972312,24.15,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
759,759,769,0,0.1717919478658335,8.3625,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
760,760,770,0,-0.4234883003622932,9.5,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
761,761,771,0,1.3623524443220871,7.8542,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
762,762,772,0,2.032042723578729,10.5,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
763,763,773,0,-0.0274295554355551,7.225,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
764,764,774,1,1.8088126304931824,23.0,1,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
765,765,775,0,-0.8699484865333883,7.75,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
766,766,776,0,0.3936453374693172,7.75,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
767,767,777,1,-1.8372788899040944,12.475,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
768,768,778,0,-0.7123760922155782,7.7375,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
769,769,779,1,0.9903022891795078,211.3375,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
770,770,780,1,-1.2419986416759674,7.2292,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
771,771,781,1,-0.944358517561904,57.0,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
772,772,782,0,-0.0514381452197139,30.0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
773,773,783,0,-1.0233447654986736,23.45,1,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
774,774,784,0,-0.3490782693337773,7.05,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
775,775,785,0,-0.3490782693337773,7.25,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
776,776,786,1,-0.8699484865333883,7.4958,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
777,777,787,0,-1.6140487968185466,29.125,4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
778,778,788,1,-2.1349190140181578,20.575,1,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
779,779,789,0,1.2135323822650554,79.2,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
780,780,790,0,0.3936453374693172,7.75,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
781,781,791,0,-1.01876854859042,26.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
782,782,792,0,-1.3526283727068609,69.55,8,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
783,783,793,0,1.5696959957830463,30.6958,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
784,784,794,0,-0.3490782693337773,7.8958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
785,785,795,0,0.6926621650654444,13.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
786,786,796,1,1.436762475350603,25.9292,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
787,787,797,1,0.0973819168373177,8.6833,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
788,788,798,0,0.0229718858088018,7.2292,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
789,789,799,0,0.0229718858088018,24.15,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
790,790,800,0,0.3206120099228652,13.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
791,791,801,1,0.0973819168373177,26.25,1,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
792,792,802,1,-1.390818703732999,120.0,1,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
793,793,803,1,-2.1780768320146966,8.5167,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
794,794,804,1,-0.2002582072767456,6.975,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
795,795,805,0,0.0973819168373177,7.775,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
796,796,806,0,0.6926621650654444,0.0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
797,797,807,0,-0.8699484865333883,7.775,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
798,798,808,0,0.6926621650654444,13.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
799,799,809,1,0.2462019788943494,53.1,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
800,800,810,0,-0.2746682383052615,7.8875,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
801,801,811,0,0.6926621650654444,24.15,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
802,802,812,0,0.3950220409513811,10.5,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
803,803,813,0,-1.7628688588755783,31.275,4,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
804,804,814,0,0.0601769013230598,8.05,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
805,805,815,0,0.6924849983249014,0.0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
806,806,816,0,-0.497898331390809,7.925,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
807,807,817,0,0.0973819168373177,37.0042,1,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
808,808,818,0,0.9903022891795078,6.45,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
809,809,819,0,-1.465228734761515,27.9,3,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
810,810,820,1,1.6599925684361505,93.5,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
811,811,821,1,-0.2002582072767456,8.6625,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
812,812,822,0,0.6182521340369286,0.0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
813,813,823,1,-0.2002582072767456,12.475,0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
814,814,824,0,-2.0605089829896417,39.6875,4,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
815,815,825,0,0.4595187070127529,6.95,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
816,816,826,0,-0.0173276421069599,56.4958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
817,817,828,1,0.3936453374693172,7.75,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
818,818,829,1,2.404092878721309,80.0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
819,819,830,1,-1.0931785796189355,14.4542,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
820,820,832,0,-0.5071588503407715,7.2292,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
821,821,833,0,-0.497898331390809,7.8542,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
822,822,834,0,-0.8699484865333883,8.3,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
823,823,835,1,0.6926621650654444,83.1583,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
824,824,836,0,-0.6467183934478408,8.6625,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
825,825,837,0,0.0634811258783985,8.05,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
826,826,838,1,0.1717919478658335,56.4958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
827,827,839,1,1.7227857762871903,29.7,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
828,828,840,0,-0.7211284244763566,7.925,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
829,829,841,0,-1.01876854859042,10.5,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
830,830,842,1,0.0229718858088018,31.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
831,831,843,0,0.3578170254371232,6.4375,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
832,832,844,0,-0.944358517561904,8.6625,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
833,833,845,0,0.915892258150992,7.55,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
834,834,846,0,-1.3526283727068609,69.55,8,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
835,835,847,0,0.3950220409513811,7.8958,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
836,836,848,0,-0.1258481762482298,33.0,0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
837,837,849,1,1.0818177690075552,89.1042,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
838,838,850,0,-1.91168892093261,31.275,4,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
839,839,851,0,3.297013251063499,7.775,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
840,840,852,0,-1.5396387657900308,15.2458,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
841,841,853,1,-1.01876854859042,39.4,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
842,842,854,0,1.0647123202080238,26.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
843,843,855,1,-0.8699484865333883,9.35,0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
844,844,856,1,1.1391223512365396,164.8667,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
845,845,857,1,1.5855825374076349,26.55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
846,846,858,1,-0.4234883003622932,19.2583,0,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
847,847,859,0,-0.5071588503407715,7.2292,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
848,848,860,0,0.8414822271224761,14.1083,2,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
849,849,861,0,-0.6467183934478408,11.5,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
850,850,862,1,1.3623524443220871,25.9292,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
851,851,863,0,-1.3526283727068609,69.55,8,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
852,852,864,0,-0.4234883003622932,13.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
853,853,865,1,0.915892258150992,13.0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
854,854,866,1,-0.2002582072767456,13.8583,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
855,855,867,0,0.0973819168373177,50.4958,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
856,856,868,0,-0.273145731598277,9.5,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
857,857,869,1,-1.91168892093261,11.1333,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
858,858,870,0,-0.2746682383052615,7.8958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
859,859,871,1,1.2879424132935713,52.5542,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
860,860,872,0,0.2462019788943494,5.0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
861,861,873,0,1.2879424132935713,9.0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
862,862,874,1,-0.1258481762482298,24.0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
863,863,875,1,-1.0931785796189355,7.225,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
864,864,876,0,-0.7211284244763566,9.8458,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
865,865,877,0,-0.7955384555048725,7.8958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
866,866,878,0,-0.1491722153885191,7.8958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
867,867,879,1,1.9576326925502137,83.1583,0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
868,868,880,1,-0.3490782693337773,26.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
869,869,881,0,0.2462019788943494,7.8958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
870,870,882,0,-0.5723083624193249,10.5167,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
871,871,883,0,-0.1258481762482298,10.5,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
872,872,884,0,-0.3490782693337773,7.05,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
873,873,885,0,0.6926621650654444,29.125,0,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
874,874,886,0,-0.2002582072767456,13.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
875,875,887,1,-0.7955384555048725,30.0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
876,876,888,0,-1.0233447654986736,23.45,1,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
877,877,889,1,-0.2746682383052615,30.0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
878,878,890,0,0.1717919478658335,7.75,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
